listing_id,title,price_raw,bedrooms_raw,bathrooms_raw,size_raw,location,property_type,status,listing_type,agent,url,scraped_at
3926835,4 Bed Villa with En Suite in Lavington,"KSh 167,000,000",4 Bedrooms,5 Bathrooms,,,Villa,,sale,4 Bedroom+ 2 DSQs for sale at Lavington Nairobi,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-lavington-3926835,2026-03-05 17:00
3793478,4 Bed Villa with En Suite in Kiambu Road,"KSh 34,000,000",4 Bedrooms,5 Bathrooms,300 m²,,Villa,,sale,AN AMAZING WELL DESIGNED AND BUILT SPACIOUS 4BE...,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3793478,2026-03-05 17:00
3776407,4 Bed Villa with En Suite in Kiambu Road,"KSh 40,000,000",4 Bedrooms,5 Bathrooms,300 m²,,Villa,,sale,A VERY MODERN WELL BUILT  FOUR BEDROOM  VILLA I...,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3776407,2026-03-05 17:00
3926709,3 Bed Townhouse with En Suite in Syokimau,"KSh 14,000,000",3 Bedrooms,3 Bathrooms,,,Townhouse,,sale,🏡 FOR SALE: 3 Bedroom Master En-suite Townhous...,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-syokimau-3926709,2026-03-05 17:00
3926704,5 Bed Townhouse with En Suite in Lavington,"KSh 75,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926704,2026-03-05 17:00
3926705,5 Bed Townhouse with En Suite in Lavington,"KSh 81,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926705,2026-03-05 17:00
3926707,6 Bed Townhouse with En Suite in Lavington,"KSh 85,000,000",6 Bedrooms,7 Bathrooms,,,Townhouse,,sale,6 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3926707,2026-03-05 17:00
3926702,4 Bed House with En Suite in Mombasa Road,"KSh 33,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,🏡 FOR SALE: 4 Bedroom + DSQ Flat Roof Unit Alo...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mombasa-road-3926702,2026-03-05 17:00
3926695,4 Bed Townhouse with En Suite in Syokimau,"KSh 30,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,FOR SALE: Syokimau Townhouse for Sale – 4 Bedro...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3926695,2026-03-05 17:00
3926555,4 Bed House with En Suite in Nyari,"KSh 90,000,000",4 Bedrooms,4 Bathrooms,,"Nyari, Westlands",House,,sale,FOR SALE: Nyari – Four-Bedroom House in a Gated...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyari-3926555,2026-03-05 17:00
3926517,5 Bed Townhouse with En Suite in Lavington,"KSh 155,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,Exclusive 5-Bedroom Luxury Townhouses for Sale...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926517,2026-03-05 17:00
3926498,6 Bed Townhouse with En Suite in Lavington,"KSh 85,000,000",6 Bedrooms,7 Bathrooms,,,Townhouse,,sale,Spacious 5-Bedroom Townhouse for Sale in Laving...,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3926498,2026-03-05 17:00
3662723,4 Bed Townhouse with En Suite at Lavington,"KSh 70,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,4 Bedrooms Townhouse For Sale in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3662723,2026-03-05 17:00
3926455,3 Bed House with En Suite in Kitengela,"KSh 7,500,000",3 Bedrooms,3 Bathrooms,153 m²,,House,,sale,Beautiful 3 BR Houses in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3926455,2026-03-05 17:00
3926474,5 Bed House with En Suite in Spring Valley,"KSh 125,000,000",5 Bedrooms,5 Bathrooms,,"Spring Valley, Westlands",House,,sale,🏡 FOR SALE: Springvalley House for Sale – Five...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-spring-valley-3926474,2026-03-05 17:00
3926430,4 Bed House with En Suite in Kitengela,"KSh 8,500,000",4 Bedrooms,4 Bathrooms,161 m²,,House,,sale,Very Spacious 3 BR Houses plus Sqs in Kitengela,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3926430,2026-03-05 17:00
3926326,4 Bed Townhouse with En Suite in Tigoni,"KSh 28,000,000",4 Bedrooms,4 Bathrooms,280 m²,"Tigoni, Limuru",Townhouse,,sale,Elegant 4 bedroom en-suite townhouse with epic...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-tigoni-3926326,2026-03-05 17:00
3926410,3 Bed House with En Suite in Kitengela,"KSh 7,500,000",3 Bedrooms,3 Bathrooms,152 m²,,House,,sale,Lovely 3 BR Houses in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3926410,2026-03-05 17:00
3926405,4 Bed House with En Suite in Lower Kabete,"KSh 185,000,000",4 Bedrooms,4 Bathrooms,,"Bedroom House Lower Kabete, Westlands",House,,sale,FOR SALE: Lower Kabete – Four-Bedroom House,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lower-kabete-3926405,2026-03-05 17:00
3926312,4 Bed House with En Suite at Magadi Road,"KSh 13,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,Spacious All-Ensuite Four Bedroom Mansion for S...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3926312,2026-03-05 17:00
3926344,5 Bed Townhouse with En Suite at Lavington,"KSh 160,000,000",5 Bedrooms,5 Bathrooms,6.400 ft²,,Townhouse,,sale,5-Bedroom Townhouses for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926344,2026-03-05 17:00
3926323,4 Bed House with En Suite at Ondiri,"KSh 16,000,000",4 Bedrooms,4 Bathrooms,,"Kikuyu Town, Kikuyu",House,,sale,3 bedroom all en  suite plus dsq for sale,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kikuyu-town-3926323,2026-03-05 17:00
3926328,4 Bed Villa with En Suite at Loresho,"KSh 108,000,000",4 Bedrooms,4 Bathrooms,7.005 ft²,"FOUR BEDROOMS VILLA Loresho, Westlands",Villa,,sale,FOUR BEDROOMS VILLA,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-loresho-3926328,2026-03-05 17:00
3926308,4 Bed House with En Suite in Karen,"KSh 135,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,🏡 FOR SALE: Karen – Four-Bedroom House,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3926308,2026-03-05 17:00
3926009,4 Bed House with En Suite at Rimpa Road,"KSh 11,500,000",4 Bedrooms,4 Bathrooms,220 m²,,House,,sale,Exclusive 4-Bedroom Bungalows for Sale in Ongat...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3926009,2026-03-05 17:00
3926016,6 Bed House with En Suite at Lavington Green,"KSh 150,000,000",6 Bedrooms,7 Bathrooms,,,House,,sale,LUXURIOUS 6 BEDROOM IN LAVINGTON LAVINGTON 𝗝𝗨𝗦𝗧...,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-lavington-3926016,2026-03-05 17:00
3926015,5 Bed Townhouse with En Suite at Lavington Green,"KSh 110,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,Beautiful 5 bedroom townhouse,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926015,2026-03-05 17:00
3926007,9 Bed House with En Suite at Lavington Green,"KSh 350,000,000",9 Bedrooms,10 Bathrooms,,,House,,sale,Luxury 9 Bedroom Villa for Sale in Lavington,https://www.buyrentkenya.com/listings/9-bedroom-house-for-sale-lavington-3926007,2026-03-05 17:00
3925972,4 Bed Villa with En Suite in Loresho,"KSh 113,000,000",4 Bedrooms,4 Bathrooms,,"Loresho Loresho, Westlands",Villa,,sale,4 bedroom villa for sale in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-loresho-3925972,2026-03-05 17:00
3925974,4 Bed Villa with En Suite at Apple Cross,"KSh 130,000,000",4 Bedrooms,5 Bathrooms,,,Villa,,sale,4 bedroom plus study villa for sale in Lavingto...,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-lavington-3925974,2026-03-05 17:00
3925733,5 Bed Townhouse with En Suite in Lavington,"KSh 90,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,🏡 FOR SALE: Lavington – Townhouse |,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3925733,2026-03-05 17:00
3925714,5 Bed Villa with En Suite at James Gichuru Road,"KSh 60,000,000",5 Bedrooms,5 Bathrooms,,,Villa,,sale,5 bedroom villa for sale in Lavington with 2 Tv...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3925714,2026-03-05 17:00
3924679,2 Bed Villa with En Suite at Tembo Court,"KSh 21,000,000",2 Bedrooms,3 Bathrooms,,,Villa,,sale,Prime Two Bedroom Beachfront Investment Villa –...,https://www.buyrentkenya.com/listings/furnished-2-bedroom-villa-for-sale-malindi-3924679,2026-03-05 17:00
3925606,5 Bed Townhouse with En Suite in Runda,"KSh 135,000,000",5 Bedrooms,5 Bathrooms,,"Bedroom Townhouse Runda, Westlands",Townhouse,,sale,FOR SALE: Runda – Five-Bedroom Townhouse,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-runda-3925606,2026-03-05 17:00
3925374,5 Bed House with En Suite in Nyari,"KSh 130,000,000",5 Bedrooms,,,"Nyari, Westlands",House,,sale,Nyari central in a well secured gated community...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3925374,2026-03-05 17:00
3925256,5 Bed Villa with En Suite in Lavington,"KSh 55,000,000",5 Bedrooms,5 Bathrooms,,,Villa,,sale,5 Bedroom Villas at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3925256,2026-03-05 17:00
3925185,6 Bed Townhouse with En Suite in Lower Kabete,"KSh 255,000,000",6 Bedrooms,6 Bathrooms,,"Lower Kabete, Westlands",Townhouse,,sale,FOR SALE: LOWER KABETE – SIX-BEDROOM TOWNHOUSE...,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lower-kabete-3925185,2026-03-05 17:00
3925124,5 Bed Townhouse with En Suite in Lavington,"KSh 75,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3925124,2026-03-05 17:00
3925127,5 Bed Townhouse with En Suite in Lavington,"KSh 81,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3925127,2026-03-05 17:00
3925129,6 Bed Townhouse with En Suite in Lavington,"KSh 85,000,000",6 Bedrooms,7 Bathrooms,,,Townhouse,,sale,6 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3925129,2026-03-05 17:00
3925093,4 Bed House with En Suite in Karen,"KSh 130,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,For Sale: Karen Four Bedroom Cottage in a Compo...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3925093,2026-03-05 17:00
3925031,4 Bed House with En Suite in Spring Valley,"KSh 50,000,000",4 Bedrooms,4 Bathrooms,,"Bedroom House for Sale Spring Valley, Westlands",House,,sale,Spring Valley – Four-Bedroom House for Sale,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-spring-valley-3925031,2026-03-05 17:00
3924998,7 Bed House with En Suite in Karen,"KSh 165,000,000",7 Bedrooms,7 Bathrooms,516 m²,"BR House , Guest Wing and Dsq in Karen Karen",House,,sale,"Lovely 6 BR House , Guest Wing and Dsq in Karen",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-karen-3924998,2026-03-05 17:00
3924901,3 Bed Townhouse with En Suite in Lower Kabete,"KSh 85,000,000",3 Bedrooms,3 Bathrooms,,"Lower Kabete, Westlands",Townhouse,,sale,For Sale: Three-Bedroom Townhouse – Lower Kabet...,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-lower-kabete-3924901,2026-03-05 17:00
3924505,5 Bed Townhouse with En Suite in Lavington,"KSh 73,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,🏡 FOR SALE: Lavington – 5-Bedroom Townhouse,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924505,2026-03-05 17:00
3924564,5 Bed House with En Suite in Westlands Area,"KSh 98,000,000",5 Bedrooms,5 Bathrooms,,"Westlands Area, Westlands",House,,sale,FOR SALE: Westlands – 5-Bedroom Standalone Hous...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-westlands-area-3924564,2026-03-05 17:00
3924776,5 Bed Townhouse with En Suite in Lavington,"KSh 69,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,Offplan) Ongoing Luxurious 5 Bedroom Villas for...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924776,2026-03-05 17:00
3924774,5 Bed Townhouse with En Suite in Lavington,"KSh 110,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,Offplan /Ongoing 5 Bedroom Villas for Sale in L...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924774,2026-03-05 17:00
3924772,5 Bed Townhouse with En Suite in Lavington,"KSh 70,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,Ongoing/ Off plan 5 Bedroom All Ensuite Villa f...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924772,2026-03-05 17:00
3924762,4 Bed House with Swimming Pool in Garden Estate,"KSh 90,000,000",4 Bedrooms,5 Bathrooms,"0,5 ac","For Sale in garden estate Garden Estate, Roysambu",House,,sale,5 bedroom For Sale in garden estate,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-garden-estate-3924762,2026-03-05 17:00
3924751,6 Bed Townhouse with En Suite in Lavington,"KSh 195,000,000",6 Bedrooms,7 Bathrooms,,,Townhouse,,sale,Modern 6 Bedroom Townhouse for Sale in Lavingto...,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3924751,2026-03-05 17:00
3924719,4 Bed Townhouse with Garden in Kiambu Road,"KSh 34,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,4 bedroom townhouse available for Sale in Eden...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3924719,2026-03-05 17:00
3924747,5 Bed Townhouse with En Suite in Kileleshwa,"KSh 70,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 Bedroom Townhouse for Sale in Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3924747,2026-03-05 17:00
3924746,5 Bed Townhouse with En Suite in Lavington,"KSh 60,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,5 Bedroom Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924746,2026-03-05 17:00
3924741,5 Bed Townhouse with En Suite in Lavington,"KSh 97,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,Modern 5 Bedroom Townhouse for Sale in Lavingto...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924741,2026-03-05 17:00
3924739,4 Bed Townhouse with En Suite in Loresho,"KSh 105,000,000",4 Bedrooms,5 Bathrooms,,"Loresho, Westlands",Townhouse,,sale,Executive 4 & 5 Bedroom Townhouse for Sale in L...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3924739,2026-03-05 17:00
3924729,4 Bed House with En Suite in Nyari,"KSh 120,000,000",4 Bedrooms,3 Bathrooms,,"Nyari Nyari, Westlands",House,,sale,4 bedroom house for sale in Nyari,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyari-3924729,2026-03-05 17:00
3924725,4 Bed Townhouse with En Suite in Lavington,"KSh 83,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,Modern 4 Bedroom Townhouse for Sale in Lavingto...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3924725,2026-03-05 17:00
3924722,5 Bed House with En Suite in Runda,"KSh 259,000,000",5 Bedrooms,6 Bathrooms,,"Bedroom House for Sale in Runda Runda, Westlands",House,,sale,5 Bedroom House for Sale in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3924722,2026-03-05 17:00
3924721,5 Bed Townhouse with En Suite in Lavington,"KSh 85,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924721,2026-03-05 17:00
3924710,4 Bed House with Staff Quarters in Nyari,"KSh 120,000,000",4 Bedrooms,4 Bathrooms,,"Nyari, Westlands",House,,sale,A 4bdrm family house for sale in nyari central.,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyari-3924710,2026-03-05 17:00
3924714,5 Bed Townhouse with En Suite in Lavington,"KSh 75,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,5 Bedroom Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924714,2026-03-05 17:00
3924713,5 Bed Townhouse with En Suite in Lavington,"KSh 120,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 Bedroom Townhouse for Sale in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924713,2026-03-05 17:00
3924712,5 Bed Townhouse with En Suite in Kileleshwa,"KSh 70,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 Bedroom Townhouse for Sale in Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3924712,2026-03-05 17:00
3924709,5 Bed Townhouse with En Suite in Lavington,"KSh 75,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,Modern 5 Bedroom Townhouse for Sale in Lavingto...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924709,2026-03-05 17:00
3905485,5 Bed Townhouse in Lower Kabete,"KSh 110,000,000",5 Bedrooms,5 Bathrooms,,"Lower Kabete, Westlands",Townhouse,,sale,Charming home- fronting forest,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lower-kabete-3905485,2026-03-05 17:00
3924631,5 Bed House with En Suite in Rosslyn,"KSh 140,000,000",5 Bedrooms,5 Bathrooms,,"Rosslyn, Westlands",House,,sale,🏡 FOR SALE: Rosslyn – Five-Bedroom Standalone...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-rosslyn-3924631,2026-03-05 17:00
3924537,6 Bed Villa with En Suite at Loiyangalani Road,"KSh 85,000,000",6 Bedrooms,7 Bathrooms,9.179 ft²,"Bedroom Triplex Villa for Sale, Lav",Villa,,sale,"Exclusive 6-Bedroom Triplex Villa for Sale, Lav...",https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-lavington-3924537,2026-03-05 17:00
3924535,5 Bed Villa with En Suite in Karen,"KSh 165,000,000",5 Bedrooms,5 Bathrooms,,,Villa,,sale,Karen – Five-Bedroom Villa for Sale,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3924535,2026-03-05 17:00
3924530,5 Bed Townhouse with En Suite in Lavington,"KSh 78,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,FOR SALE: Lavington – 5-Bedroom Townhouse,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924530,2026-03-05 17:00
3924523,5 Bed Townhouse with En Suite in Lavington,"KSh 75,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,Lavington – Five-Bedroom House for Sale,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924523,2026-03-05 17:00
3924492,5 Bed Townhouse with En Suite in Lavington,"KSh 98,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,Lavington – Five-Bedroom House for Sale,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924492,2026-03-05 17:00
3924449,5 Bed House with En Suite in Karen,"KSh 160,000,000",5 Bedrooms,5 Bathrooms,,,House,,sale,FOR SALE: FIVE-BEDROOM HOUSE | KAREN,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3924449,2026-03-05 17:00
3924476,5 Bed Townhouse with En Suite in Lavington,"KSh 65,000,000",5 Bedrooms,5 Bathrooms,,,Townhouse,,sale,FOR SALE: Lavington – 5-Bedroom Townhouse,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924476,2026-03-05 17:00
3924438,5 Bed House with En Suite in Runda,"KSh 120,000,000",5 Bedrooms,5 Bathrooms,,"Bedroom House Runda, Westlands",House,,sale,FOR SALE: Runda – 5-Bedroom House,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3924438,2026-03-05 17:00
3924397,3 Bed Townhouse with En Suite at Grevillea Grove,"KSh 48,000,000",3 Bedrooms,3 Bathrooms,3.500 ft²,"Brookside, Westlands",Townhouse,,sale,Luxury 3 Bedrooms Villas with a Study plus DSQ...,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-brookside-3924397,2026-03-05 17:00
3924411,4 Bed Townhouse with En Suite in Syokimau,"KSh 18,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,FOR SALE: Syokimau – 4-Bedroom Townhouse,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3924411,2026-03-05 17:00
3924393,3 Bed House with En Suite in Syokimau,"KSh 8,000,000",3 Bedrooms,3 Bathrooms,,,House,,sale,Syokimau – Three-Bedroom All-Ensuite Bungalow f...,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-syokimau-3924393,2026-03-05 17:00
3924390,4 Bed House with En Suite in Syokimau,"KSh 16,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,FOR SALE: Syokimau – 4-Bedroom Maisonette,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3924390,2026-03-05 17:00
3924364,3 Bed House with En Suite in Syokimau,"KSh 11,000,000",3 Bedrooms,3 Bathrooms,,,House,,sale,FOR SALE: Syokimau – 3-Bedroom Plus DSQ House,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-syokimau-3924364,2026-03-05 17:00
3924372,5 Bed House with En Suite in Syokimau,"KSh 35,000,000",5 Bedrooms,5 Bathrooms,,,House,,sale,Syokimau – Luxurious Five-Bedroom Mansion for S...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-syokimau-3924372,2026-03-05 17:00
3914389,5 Bed Villa with En Suite at Jacaranda,"KSh 160,000,000",5 Bedrooms,6 Bathrooms,,,Villa,,sale,5BEDROOM+DSQ VILLA FOR SALE,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3914389,2026-03-05 17:00
3917909,5 Bed Villa at Kikuyu-Kamangu Road,"KSh 45,000,000",5 Bedrooms,6 Bathrooms,450 m²,,Villa,,sale,5BEDROOM+DSQ VILLA FOR SALE IN KIKUYU,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kamangu-3917909,2026-03-05 17:00
3923921,4 Bed Villa with En Suite at Maasai Lodge Road,"KSh 20,500,000",4 Bedrooms,5 Bathrooms,,,Villa,,sale,4BEDROOM+DSQ VILLA FOR SALE IN RONGAI,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-ongata-rongai-3923921,2026-03-05 17:00
3924343,4 Bed House with En Suite in Syokimau,"KSh 16,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,Syokimau – Four-Bedroom Maisonette for Sale,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3924343,2026-03-05 17:00
3924296,3 Bed House with En Suite in Mlolongo,"KSh 8,500,000",3 Bedrooms,3 Bathrooms,,,House,,sale,Mlolongo – Three-Bedroom Bungalow for Sale,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-mlolongo-3924296,2026-03-05 17:00
3924271,4 Bed House with En Suite in Syokimau,"KSh 33,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,FOR SALE: Syokimau – 4-Bedroom Plus DSQ Flat Ro...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3924271,2026-03-05 17:00
3924239,3 Bed House with En Suite in Athi River,"KSh 10,500,000",3 Bedrooms,3 Bathrooms,,,House,,sale,FOR SALE: Athi River – 3-Bedroom Bungalow,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-athi-river-area-3924239,2026-03-05 17:00
3924212,5 Bed Townhouse with En Suite in Lavington,"KSh 75,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924212,2026-03-05 17:00
3924216,5 Bed Townhouse with En Suite in Lavington,"KSh 81,000,000",5 Bedrooms,6 Bathrooms,,,Townhouse,,sale,5 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924216,2026-03-05 17:00
3924217,6 Bed Townhouse with En Suite in Lavington,"KSh 85,000,000",6 Bedrooms,7 Bathrooms,,,Townhouse,,sale,6 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3924217,2026-03-05 17:00
3924220,4 Bed House with En Suite in Kitengela,"KSh 9,500,000",4 Bedrooms,4 Bathrooms,,,House,,sale,Kitengela – Four-Bedroom House + DSQ for Sale,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3924220,2026-03-05 17:00
3924204,4 Bed House with En Suite in Kitengela,"KSh 17,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,Kitengela – Spacious Four-Bedroom Maisonette fo...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3924204,2026-03-05 17:00
3924199,4 Bed House with En Suite in Kitengela,"KSh 12,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,🏡 QUICK SALE: 4-Bedroom All En-Suite With DSQ...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3924199,2026-03-05 17:00
3924192,4 Bed House with En Suite at Karen Nairobi,"KSh 105,000,000",4 Bedrooms,5 Bathrooms,5.920 ft²,,House,,sale,Elegant 4-Bedroom Single-Family Home for Sale –...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3924192,2026-03-05 17:00
