listing_id,title,price_kes,bedrooms,bathrooms,size_sqm,property_type,neighbourhood,county,listing_type,is_sale,is_nairobi,total_rooms,price_per_sqm,bedroom_category,url,scraped_at,price_raw,bedrooms_raw,bathrooms_raw,size_raw,location
3927091,2 Bed Villa with En Suite in Diani,26500000.0,2.0,3.0,,Villa,Diani,,sale,1,0,5.0,,2 Bed,https://www.buyrentkenya.com/listings/2-bedroom-villa-for-sale-diani-3927091,2026-03-05 16:59,"KSh 26,500,000",2 Bedrooms,3 Bathrooms,,
3927092,5 Bed Villa with En Suite in Karen,190000000.0,5.0,6.0,,Villa,Karen,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3927092,2026-03-05 16:59,"KSh 190,000,000",5 Bedrooms,6 Bathrooms,,
3927087,5 Bed House with En Suite in Runda,250000000.0,5.0,5.0,,House,Runda,Westlands,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3927087,2026-03-05 16:59,"KSh 250,000,000",5 Bedrooms,5 Bathrooms,,"Runda, Westlands"
3927041,5 Bed House with En Suite at Runda Ruaka Road,150000000.0,5.0,6.0,,House,Runda,Westlands,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3927041,2026-03-05 16:59,"KSh 150,000,000",5 Bedrooms,6 Bathrooms,,"Runda, Westlands"
3926963,5 Bed Townhouse with En Suite in Lavington,160000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926963,2026-03-05 16:59,"KSh 160,000,000",5 Bedrooms,5 Bathrooms,,
3926910,6 Bed Townhouse in Spring Valley,145000000.0,6.0,,,Townhouse,Spring Valley,Westlands,sale,1,1,6.0,,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-spring-valley-3926910,2026-03-05 16:59,"KSh 145,000,000",6 Bedrooms,,,"Spring Valley, Westlands"
3926925,5 Bed House with En Suite in Runda,110000000.0,5.0,5.0,,House,Runda,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3926925,2026-03-05 16:59,"KSh 110,000,000",5 Bedrooms,5 Bathrooms,,"Bedroom House Runda, Westlands"
3926908,5 Bed House with En Suite in Kitengela,15000000.0,5.0,5.0,,House,Kitengela,,sale,1,0,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitengela-3926908,2026-03-05 16:59,"KSh 15,000,000",5 Bedrooms,5 Bathrooms,,
3926906,3 Bed House with En Suite in Kitengela,7200000.0,3.0,3.0,,House,Kitengela,,sale,1,0,6.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3926906,2026-03-05 16:59,"KSh 7,200,000",3 Bedrooms,3 Bathrooms,,
3926862,4 Bed Villa with En Suite in Kiambu Road,33000000.0,4.0,4.0,,Villa,Kiambu Road,,sale,1,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3926862,2026-03-05 16:59,"KSh 33,000,000",4 Bedrooms,4 Bathrooms,,
3926835,4 Bed Villa with En Suite in Lavington,167000000.0,4.0,5.0,,Villa,Lavington,,sale,1,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-lavington-3926835,2026-03-05 17:00,"KSh 167,000,000",4 Bedrooms,5 Bathrooms,,
3793478,4 Bed Villa with En Suite in Kiambu Road,34000000.0,4.0,5.0,300.0,Villa,Kiambu Road,,sale,1,0,9.0,113333.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3793478,2026-03-05 17:00,"KSh 34,000,000",4 Bedrooms,5 Bathrooms,300 m²,
3776407,4 Bed Villa with En Suite in Kiambu Road,40000000.0,4.0,5.0,300.0,Villa,Kiambu Road,,sale,1,0,9.0,133333.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3776407,2026-03-05 17:00,"KSh 40,000,000",4 Bedrooms,5 Bathrooms,300 m²,
3926709,3 Bed Townhouse with En Suite in Syokimau,14000000.0,3.0,3.0,,Townhouse,Syokimau,,sale,1,0,6.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-syokimau-3926709,2026-03-05 17:00,"KSh 14,000,000",3 Bedrooms,3 Bathrooms,,
3926704,5 Bed Townhouse with En Suite in Lavington,75000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926704,2026-03-05 17:00,"KSh 75,000,000",5 Bedrooms,6 Bathrooms,,
3926705,5 Bed Townhouse with En Suite in Lavington,81000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926705,2026-03-05 17:00,"KSh 81,000,000",5 Bedrooms,6 Bathrooms,,
3926707,6 Bed Townhouse with En Suite in Lavington,85000000.0,6.0,7.0,,Townhouse,Lavington,,sale,1,1,13.0,,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3926707,2026-03-05 17:00,"KSh 85,000,000",6 Bedrooms,7 Bathrooms,,
3926702,4 Bed House with En Suite in Mombasa Road,33000000.0,4.0,4.0,,House,Mombasa Road,,sale,1,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mombasa-road-3926702,2026-03-05 17:00,"KSh 33,000,000",4 Bedrooms,4 Bathrooms,,
3926695,4 Bed Townhouse with En Suite in Syokimau,30000000.0,4.0,4.0,,Townhouse,Syokimau,,sale,1,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3926695,2026-03-05 17:00,"KSh 30,000,000",4 Bedrooms,4 Bathrooms,,
3926555,4 Bed House with En Suite in Nyari,90000000.0,4.0,4.0,,House,Nyari,Westlands,sale,1,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyari-3926555,2026-03-05 17:00,"KSh 90,000,000",4 Bedrooms,4 Bathrooms,,"Nyari, Westlands"
3926517,5 Bed Townhouse with En Suite in Lavington,155000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926517,2026-03-05 17:00,"KSh 155,000,000",5 Bedrooms,6 Bathrooms,,
3926498,6 Bed Townhouse with En Suite in Lavington,85000000.0,6.0,7.0,,Townhouse,Lavington,,sale,1,1,13.0,,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3926498,2026-03-05 17:00,"KSh 85,000,000",6 Bedrooms,7 Bathrooms,,
3662723,4 Bed Townhouse with En Suite at Lavington,70000000.0,4.0,4.0,,Townhouse,Lavington,,sale,1,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3662723,2026-03-05 17:00,"KSh 70,000,000",4 Bedrooms,4 Bathrooms,,
3926455,3 Bed House with En Suite in Kitengela,7500000.0,3.0,3.0,153.0,House,Kitengela,,sale,1,0,6.0,49020.0,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3926455,2026-03-05 17:00,"KSh 7,500,000",3 Bedrooms,3 Bathrooms,153 m²,
3926474,5 Bed House with En Suite in Spring Valley,125000000.0,5.0,5.0,,House,Spring Valley,Westlands,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-spring-valley-3926474,2026-03-05 17:00,"KSh 125,000,000",5 Bedrooms,5 Bathrooms,,"Spring Valley, Westlands"
3926430,4 Bed House with En Suite in Kitengela,8500000.0,4.0,4.0,161.0,House,Kitengela,,sale,1,0,8.0,52795.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3926430,2026-03-05 17:00,"KSh 8,500,000",4 Bedrooms,4 Bathrooms,161 m²,
3926326,4 Bed Townhouse with En Suite in Tigoni,28000000.0,4.0,4.0,280.0,Townhouse,Tigoni,Limuru,sale,1,0,8.0,100000.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-tigoni-3926326,2026-03-05 17:00,"KSh 28,000,000",4 Bedrooms,4 Bathrooms,280 m²,"Tigoni, Limuru"
3926410,3 Bed House with En Suite in Kitengela,7500000.0,3.0,3.0,152.0,House,Kitengela,,sale,1,0,6.0,49342.0,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3926410,2026-03-05 17:00,"KSh 7,500,000",3 Bedrooms,3 Bathrooms,152 m²,
3926405,4 Bed House with En Suite in Lower Kabete,185000000.0,4.0,4.0,,House,Lower Kabete,,sale,1,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lower-kabete-3926405,2026-03-05 17:00,"KSh 185,000,000",4 Bedrooms,4 Bathrooms,,"Bedroom House Lower Kabete, Westlands"
3926312,4 Bed House with En Suite at Magadi Road,13000000.0,4.0,4.0,,House,Magadi Road,,sale,1,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3926312,2026-03-05 17:00,"KSh 13,000,000",4 Bedrooms,4 Bathrooms,,
3926344,5 Bed Townhouse with En Suite at Lavington,160000000.0,5.0,5.0,0.6,Townhouse,Lavington,,sale,1,1,10.0,266666667.0,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926344,2026-03-05 17:00,"KSh 160,000,000",5 Bedrooms,5 Bathrooms,6.400 ft²,
3926323,4 Bed House with En Suite at Ondiri,16000000.0,4.0,4.0,,House,Kikuyu Town,Kikuyu,sale,1,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kikuyu-town-3926323,2026-03-05 17:00,"KSh 16,000,000",4 Bedrooms,4 Bathrooms,,"Kikuyu Town, Kikuyu"
3926328,4 Bed Villa with En Suite at Loresho,108000000.0,4.0,4.0,0.7,Villa,Loresho,,sale,1,1,8.0,154285714.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-loresho-3926328,2026-03-05 17:00,"KSh 108,000,000",4 Bedrooms,4 Bathrooms,7.005 ft²,"FOUR BEDROOMS VILLA Loresho, Westlands"
3926308,4 Bed House with En Suite in Karen,135000000.0,4.0,4.0,,House,Karen,,sale,1,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3926308,2026-03-05 17:00,"KSh 135,000,000",4 Bedrooms,4 Bathrooms,,
3926009,4 Bed House with En Suite at Rimpa Road,11500000.0,4.0,4.0,220.0,House,Rimpa Road,,sale,1,0,8.0,52273.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3926009,2026-03-05 17:00,"KSh 11,500,000",4 Bedrooms,4 Bathrooms,220 m²,
3926016,6 Bed House with En Suite at Lavington Green,150000000.0,6.0,7.0,,House,Lavington Green,,sale,1,1,13.0,,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-lavington-3926016,2026-03-05 17:00,"KSh 150,000,000",6 Bedrooms,7 Bathrooms,,
3926015,5 Bed Townhouse with En Suite at Lavington Green,110000000.0,5.0,6.0,,Townhouse,Lavington Green,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3926015,2026-03-05 17:00,"KSh 110,000,000",5 Bedrooms,6 Bathrooms,,
3926007,9 Bed House with En Suite at Lavington Green,350000000.0,9.0,10.0,,House,Lavington Green,,sale,1,1,19.0,,6+ Bed,https://www.buyrentkenya.com/listings/9-bedroom-house-for-sale-lavington-3926007,2026-03-05 17:00,"KSh 350,000,000",9 Bedrooms,10 Bathrooms,,
3925972,4 Bed Villa with En Suite in Loresho,113000000.0,4.0,4.0,,Villa,Loresho Loresho,Westlands,sale,1,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-loresho-3925972,2026-03-05 17:00,"KSh 113,000,000",4 Bedrooms,4 Bathrooms,,"Loresho Loresho, Westlands"
3925974,4 Bed Villa with En Suite at Apple Cross,130000000.0,4.0,5.0,,Villa,Apple Cross,,sale,1,0,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-lavington-3925974,2026-03-05 17:00,"KSh 130,000,000",4 Bedrooms,5 Bathrooms,,
3925733,5 Bed Townhouse with En Suite in Lavington,90000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3925733,2026-03-05 17:00,"KSh 90,000,000",5 Bedrooms,5 Bathrooms,,
3925714,5 Bed Villa with En Suite at James Gichuru Road,60000000.0,5.0,5.0,,Villa,James Gichuru Road,,sale,1,0,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3925714,2026-03-05 17:00,"KSh 60,000,000",5 Bedrooms,5 Bathrooms,,
3924679,2 Bed Villa with En Suite at Tembo Court,21000000.0,2.0,3.0,,Villa,Tembo Court,,sale,1,0,5.0,,2 Bed,https://www.buyrentkenya.com/listings/furnished-2-bedroom-villa-for-sale-malindi-3924679,2026-03-05 17:00,"KSh 21,000,000",2 Bedrooms,3 Bathrooms,,
3925606,5 Bed Townhouse with En Suite in Runda,135000000.0,5.0,5.0,,Townhouse,Runda,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-runda-3925606,2026-03-05 17:00,"KSh 135,000,000",5 Bedrooms,5 Bathrooms,,"Bedroom Townhouse Runda, Westlands"
3925374,5 Bed House with En Suite in Nyari,130000000.0,5.0,,,House,Nyari,Westlands,sale,1,0,5.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3925374,2026-03-05 17:00,"KSh 130,000,000",5 Bedrooms,,,"Nyari, Westlands"
3925256,5 Bed Villa with En Suite in Lavington,55000000.0,5.0,5.0,,Villa,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3925256,2026-03-05 17:00,"KSh 55,000,000",5 Bedrooms,5 Bathrooms,,
3925185,6 Bed Townhouse with En Suite in Lower Kabete,255000000.0,6.0,6.0,,Townhouse,Lower Kabete,Westlands,sale,1,0,12.0,,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lower-kabete-3925185,2026-03-05 17:00,"KSh 255,000,000",6 Bedrooms,6 Bathrooms,,"Lower Kabete, Westlands"
3925124,5 Bed Townhouse with En Suite in Lavington,75000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3925124,2026-03-05 17:00,"KSh 75,000,000",5 Bedrooms,6 Bathrooms,,
3925127,5 Bed Townhouse with En Suite in Lavington,81000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3925127,2026-03-05 17:00,"KSh 81,000,000",5 Bedrooms,6 Bathrooms,,
3925129,6 Bed Townhouse with En Suite in Lavington,85000000.0,6.0,7.0,,Townhouse,Lavington,,sale,1,1,13.0,,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3925129,2026-03-05 17:00,"KSh 85,000,000",6 Bedrooms,7 Bathrooms,,
3925093,4 Bed House with En Suite in Karen,130000000.0,4.0,4.0,,House,Karen,,sale,1,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3925093,2026-03-05 17:00,"KSh 130,000,000",4 Bedrooms,4 Bathrooms,,
3925031,4 Bed House with En Suite in Spring Valley,50000000.0,4.0,4.0,,House,Spring Valley,,sale,1,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-spring-valley-3925031,2026-03-05 17:00,"KSh 50,000,000",4 Bedrooms,4 Bathrooms,,"Bedroom House for Sale Spring Valley, Westlands"
3924998,7 Bed House with En Suite in Karen,165000000.0,7.0,7.0,516.0,House,Br House,Guest Wing And Dsq In Karen Karen,sale,1,0,14.0,319767.0,6+ Bed,https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-karen-3924998,2026-03-05 17:00,"KSh 165,000,000",7 Bedrooms,7 Bathrooms,516 m²,"BR House , Guest Wing and Dsq in Karen Karen"
3924901,3 Bed Townhouse with En Suite in Lower Kabete,85000000.0,3.0,3.0,,Townhouse,Lower Kabete,Westlands,sale,1,0,6.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-lower-kabete-3924901,2026-03-05 17:00,"KSh 85,000,000",3 Bedrooms,3 Bathrooms,,"Lower Kabete, Westlands"
3924505,5 Bed Townhouse with En Suite in Lavington,73000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924505,2026-03-05 17:00,"KSh 73,000,000",5 Bedrooms,5 Bathrooms,,
3924564,5 Bed House with En Suite in Westlands Area,98000000.0,5.0,5.0,,House,Westlands Area,Westlands,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-westlands-area-3924564,2026-03-05 17:00,"KSh 98,000,000",5 Bedrooms,5 Bathrooms,,"Westlands Area, Westlands"
3924776,5 Bed Townhouse with En Suite in Lavington,69000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924776,2026-03-05 17:00,"KSh 69,000,000",5 Bedrooms,5 Bathrooms,,
3924774,5 Bed Townhouse with En Suite in Lavington,110000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924774,2026-03-05 17:00,"KSh 110,000,000",5 Bedrooms,6 Bathrooms,,
3924772,5 Bed Townhouse with En Suite in Lavington,70000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924772,2026-03-05 17:00,"KSh 70,000,000",5 Bedrooms,6 Bathrooms,,
3924762,4 Bed House with Swimming Pool in Garden Estate,90000000.0,4.0,5.0,5.0,House,Garden Estate,,sale,1,0,9.0,18000000.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-garden-estate-3924762,2026-03-05 17:00,"KSh 90,000,000",4 Bedrooms,5 Bathrooms,"0,5 ac","For Sale in garden estate Garden Estate, Roysambu"
3924751,6 Bed Townhouse with En Suite in Lavington,195000000.0,6.0,7.0,,Townhouse,Lavington,,sale,1,1,13.0,,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3924751,2026-03-05 17:00,"KSh 195,000,000",6 Bedrooms,7 Bathrooms,,
3924719,4 Bed Townhouse with Garden in Kiambu Road,34000000.0,4.0,4.0,,Townhouse,Kiambu Road,,sale,1,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3924719,2026-03-05 17:00,"KSh 34,000,000",4 Bedrooms,4 Bathrooms,,
3924747,5 Bed Townhouse with En Suite in Kileleshwa,70000000.0,5.0,6.0,,Townhouse,Kileleshwa,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3924747,2026-03-05 17:00,"KSh 70,000,000",5 Bedrooms,6 Bathrooms,,
3924746,5 Bed Townhouse with En Suite in Lavington,60000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924746,2026-03-05 17:00,"KSh 60,000,000",5 Bedrooms,5 Bathrooms,,
3924741,5 Bed Townhouse with En Suite in Lavington,97000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924741,2026-03-05 17:00,"KSh 97,000,000",5 Bedrooms,6 Bathrooms,,
3924739,4 Bed Townhouse with En Suite in Loresho,105000000.0,4.0,5.0,,Townhouse,Loresho,Westlands,sale,1,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3924739,2026-03-05 17:00,"KSh 105,000,000",4 Bedrooms,5 Bathrooms,,"Loresho, Westlands"
3924729,4 Bed House with En Suite in Nyari,120000000.0,4.0,3.0,,House,Nyari Nyari,Westlands,sale,1,0,7.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyari-3924729,2026-03-05 17:00,"KSh 120,000,000",4 Bedrooms,3 Bathrooms,,"Nyari Nyari, Westlands"
3924725,4 Bed Townhouse with En Suite in Lavington,83000000.0,4.0,4.0,,Townhouse,Lavington,,sale,1,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3924725,2026-03-05 17:00,"KSh 83,000,000",4 Bedrooms,4 Bathrooms,,
3924722,5 Bed House with En Suite in Runda,259000000.0,5.0,6.0,,House,Runda,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3924722,2026-03-05 17:00,"KSh 259,000,000",5 Bedrooms,6 Bathrooms,,"Bedroom House for Sale in Runda Runda, Westlands"
3924721,5 Bed Townhouse with En Suite in Lavington,85000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924721,2026-03-05 17:00,"KSh 85,000,000",5 Bedrooms,6 Bathrooms,,
3924710,4 Bed House with Staff Quarters in Nyari,120000000.0,4.0,4.0,,House,Nyari,Westlands,sale,1,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyari-3924710,2026-03-05 17:00,"KSh 120,000,000",4 Bedrooms,4 Bathrooms,,"Nyari, Westlands"
3924714,5 Bed Townhouse with En Suite in Lavington,75000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924714,2026-03-05 17:00,"KSh 75,000,000",5 Bedrooms,5 Bathrooms,,
3924713,5 Bed Townhouse with En Suite in Lavington,120000000.0,5.0,6.0,,Townhouse,Lavington,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924713,2026-03-05 17:00,"KSh 120,000,000",5 Bedrooms,6 Bathrooms,,
3924712,5 Bed Townhouse with En Suite in Kileleshwa,70000000.0,5.0,6.0,,Townhouse,Kileleshwa,,sale,1,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3924712,2026-03-05 17:00,"KSh 70,000,000",5 Bedrooms,6 Bathrooms,,
3924709,5 Bed Townhouse with En Suite in Lavington,75000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924709,2026-03-05 17:00,"KSh 75,000,000",5 Bedrooms,5 Bathrooms,,
3905485,5 Bed Townhouse in Lower Kabete,110000000.0,5.0,5.0,,Townhouse,Lower Kabete,Westlands,sale,1,0,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lower-kabete-3905485,2026-03-05 17:00,"KSh 110,000,000",5 Bedrooms,5 Bathrooms,,"Lower Kabete, Westlands"
3924631,5 Bed House with En Suite in Rosslyn,140000000.0,5.0,5.0,,House,Rosslyn,Westlands,sale,1,0,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-rosslyn-3924631,2026-03-05 17:00,"KSh 140,000,000",5 Bedrooms,5 Bathrooms,,"Rosslyn, Westlands"
3924537,6 Bed Villa with En Suite at Loiyangalani Road,85000000.0,6.0,7.0,0.9,Villa,Loiyangalani Road,,sale,1,0,13.0,94444444.0,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-lavington-3924537,2026-03-05 17:00,"KSh 85,000,000",6 Bedrooms,7 Bathrooms,9.179 ft²,"Bedroom Triplex Villa for Sale, Lav"
3924535,5 Bed Villa with En Suite in Karen,165000000.0,5.0,5.0,,Villa,Karen,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3924535,2026-03-05 17:00,"KSh 165,000,000",5 Bedrooms,5 Bathrooms,,
3924530,5 Bed Townhouse with En Suite in Lavington,78000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924530,2026-03-05 17:00,"KSh 78,000,000",5 Bedrooms,5 Bathrooms,,
3924523,5 Bed Townhouse with En Suite in Lavington,75000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924523,2026-03-05 17:00,"KSh 75,000,000",5 Bedrooms,5 Bathrooms,,
3924492,5 Bed Townhouse with En Suite in Lavington,98000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924492,2026-03-05 17:00,"KSh 98,000,000",5 Bedrooms,5 Bathrooms,,
3924449,5 Bed House with En Suite in Karen,160000000.0,5.0,5.0,,House,Karen,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3924449,2026-03-05 17:00,"KSh 160,000,000",5 Bedrooms,5 Bathrooms,,
3924476,5 Bed Townhouse with En Suite in Lavington,65000000.0,5.0,5.0,,Townhouse,Lavington,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3924476,2026-03-05 17:00,"KSh 65,000,000",5 Bedrooms,5 Bathrooms,,
3924438,5 Bed House with En Suite in Runda,120000000.0,5.0,5.0,,House,Runda,,sale,1,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3924438,2026-03-05 17:00,"KSh 120,000,000",5 Bedrooms,5 Bathrooms,,"Bedroom House Runda, Westlands"
3924397,3 Bed Townhouse with En Suite at Grevillea Grove,48000000.0,3.0,3.0,0.3,Townhouse,Brookside,Westlands,sale,1,0,6.0,160000000.0,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-brookside-3924397,2026-03-05 17:00,"KSh 48,000,000",3 Bedrooms,3 Bathrooms,3.500 ft²,"Brookside, Westlands"
